REPORTER_DEA_NO,BUYER_STATE,BUYER_ZIP,BUYER_COUNTY,TRANSACTION_CODE,DRUG_CODE,DRUG_NAME,QUANTITY,TRANSACTION_DATE,Product_Name,Year,Month,StateFIPS,CountyName,StateName,CountyFIPS,StateAbbr,STATE_COUNTY,state_abbrev,FIP_unique,State,Population,county_test
PB0034861,TX,75662.0,gregg,S,9193.0,HYDROCODONE,1.0,1112006.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006.0,1.0,48,gregg,Texas,48183,TX,TX | GREGG,TX,4818348,TX,117118.0,Gregg
PL0184933,LA,70748.0,east feliciana,S,9143.0,OXYCODONE,2.0,5052008.0,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2008.0,5.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20415.0,East Feliciana Parish
PL0184933,LA,70748.0,east feliciana,S,9143.0,OXYCODONE,3.0,7222008.0,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2008.0,7.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20415.0,East Feliciana Parish
PL0184933,LA,70748.0,east feliciana,S,9143.0,OXYCODONE,8.0,10132008.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008.0,10.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20415.0,East Feliciana Parish
PL0184933,LA,70748.0,east feliciana,S,9143.0,OXYCODONE,2.0,11032008.0,ENDOCET TABS - 10MG OXYCODONE.HCL &,2008.0,11.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20415.0,East Feliciana Parish
PL0184933,LA,70748.0,east feliciana,S,9193.0,HYDROCODONE,1.0,11132008.0,HYDROCODONE BITARTRATE AND ACETA 10M,2008.0,11.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20415.0,East Feliciana Parish
PL0184933,LA,70748.0,east feliciana,S,9143.0,OXYCODONE,2.0,12042008.0,ENDOCET TABS - 10MG OXYCODONE.HCL &,2008.0,12.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20415.0,East Feliciana Parish
PL0184933,LA,70748.0,east feliciana,S,9143.0,OXYCODONE,3.0,12222008.0,OXYCODONE HYDROCHLORIDE 30MG TABLET,2008.0,12.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20415.0,East Feliciana Parish
PL0184933,LA,70748.0,east feliciana,S,9143.0,OXYCODONE,2.0,12312008.0,OXYCODONE HYDROCHLORIDE 40MG TABS.,2008.0,12.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20415.0,East Feliciana Parish
PL0184933,LA,70748.0,east feliciana,S,9143.0,OXYCODONE,6.0,2092009.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009.0,2.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20487.0,East Feliciana Parish
PL0184933,LA,70748.0,east feliciana,S,9143.0,OXYCODONE,4.0,3312009.0,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2009.0,3.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20487.0,East Feliciana Parish
PL0184933,LA,70748.0,east feliciana,S,9143.0,OXYCODONE,2.0,5052009.0,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009.0,5.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20487.0,East Feliciana Parish
PL0184933,LA,70748.0,east feliciana,S,9193.0,HYDROCODONE,6.0,10022009.0,HYDROCODONE.BIT & ACETA  10MG & 500M,2009.0,10.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20487.0,East Feliciana Parish
PL0184933,LA,70748.0,east feliciana,S,9193.0,HYDROCODONE,1.0,11242009.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009.0,11.0,22,east feliciana,Louisiana,22037,LA,LA | EAST FELICIANA PARISH,LA,2203722,LA,20487.0,East Feliciana Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,4292010.0,HYDROCODONE BIT & ACETA 7.5MG/500MG,2010.0,4.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,58085.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9193.0,HYDROCODONE,3.0,4072006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,4.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9193.0,HYDROCODONE,4.0,7192006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,7.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70548.0,vermilion,S,9193.0,HYDROCODONE,1.0,4172006.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006.0,4.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70548.0,vermilion,S,9193.0,HYDROCODONE,2.0,9292006.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006.0,9.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70548.0,vermilion,S,9193.0,HYDROCODONE,2.0,2072007.0,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2007.0,2.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70548.0,vermilion,S,9193.0,HYDROCODONE,2.0,3132007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,3.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70548.0,vermilion,S,9193.0,HYDROCODONE,1.0,3022007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,3.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70548.0,vermilion,S,9193.0,HYDROCODONE,2.0,5072007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,5.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70548.0,vermilion,S,9193.0,HYDROCODONE,1.0,5152007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,5.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70548.0,vermilion,S,9143.0,OXYCODONE,1.0,8142007.0,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2007.0,8.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70548.0,vermilion,S,9193.0,HYDROCODONE,2.0,5212008.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2008.0,5.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57421.0,Vermilion Parish
PL0184933,LA,70548.0,vermilion,S,9193.0,HYDROCODONE,1.0,10212008.0,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2008.0,10.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57421.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,2.0,1262006.0,OXYCODONE HYDROCHLORIDE - ER - 80MG/,2006.0,1.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9193.0,HYDROCODONE,1.0,3152006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,3.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,1.0,4202006.0,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2006.0,4.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9193.0,HYDROCODONE,1.0,6082006.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006.0,6.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9193.0,HYDROCODONE,1.0,6092006.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2006.0,6.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,2.0,6192006.0,OXYCOD.HCL/APAP TABS;7.5MG & 500MG/T,2006.0,6.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9193.0,HYDROCODONE,2.0,7072006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,7.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,3.0,7172006.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2006.0,7.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9193.0,HYDROCODONE,2.0,7282006.0,HYDROCODONE BIT. 7.5MG/ACETAMINOPHEN,2006.0,7.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,2.0,8102006.0,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2006.0,8.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,1.0,8212006.0,PERCOCET TABLETS 10MG OXYCODONE HCL/,2006.0,8.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,3.0,8252006.0,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2006.0,8.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,2.0,8292006.0,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2006.0,8.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9193.0,HYDROCODONE,1.0,10022006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,10.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9193.0,HYDROCODONE,1.0,2092007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,2.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,2.0,3232007.0,OXYCOD.HCL/APAP TABS;7.5MG & 500MG/T,2007.0,3.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,1.0,5042007.0,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2007.0,5.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,1.0,5092007.0,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2007.0,5.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,1.0,5292007.0,OXYCODONE AND ACETA 7.5MG / 500MG TA,2007.0,5.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,2.0,5312007.0,COMBUNOX - 5MG / 400MG OXYCODONE.HCL,2007.0,5.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,3.0,7032007.0,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007.0,7.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9193.0,HYDROCODONE,1.0,8172007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,8.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9143.0,OXYCODONE,1.0,8232007.0,OXYCODONE.HCL ER 40MG TABS,2007.0,8.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70510.0,vermilion,S,9193.0,HYDROCODONE,1.0,9282007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,9.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,1032006.0,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2006.0,1.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,2212006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,2.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,2272006.0,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2006.0,2.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,3012006.0,OXYCODONE HYDRCHLORIDE 40MG EXTENDED,2006.0,3.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,4182006.0,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2006.0,4.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,5042006.0,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2006.0,5.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,5042006.0,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2006.0,5.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,2.0,5052006.0,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2006.0,5.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,6122006.0,ROXICODONE TABS.;(OXYCODONE HCI);15M,2006.0,6.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,7252006.0,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2006.0,7.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,8232006.0,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2006.0,8.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,2.0,8242006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,8.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,9122006.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2006.0,9.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,9222006.0,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2006.0,9.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,10162006.0,ENDOCET TABS - 10MG OXYCODONE.HCL &,2006.0,10.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,11062006.0,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2006.0,11.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56388.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,3072007.0,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2007.0,3.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,4242007.0,ROXICODONE (OXYCODONE HCL) 15MG TABS,2007.0,4.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,2.0,6142007.0,ENDOCET TABS - 10MG OXYCODONE.HCL &,2007.0,6.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,7032007.0,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2007.0,7.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,8102007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,8.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,2.0,9172007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,9.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,9202007.0,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2007.0,9.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,2.0,9262007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,9.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,2.0,10012007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,10.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,10182007.0,OXYCODONE.HCL ER 20MG TABS,2007.0,10.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,12072007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,12.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,12102007.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007.0,12.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,56835.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,5152008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,5.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57421.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,5212008.0,ACET/OXYCOD.HCL;500MG&5.35MG/TAB,2008.0,5.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57421.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,6192008.0,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2008.0,6.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57421.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,8042008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,8.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57421.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,9302008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,9.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57421.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,9052008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,9.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57421.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,10062008.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2008.0,10.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57421.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,2.0,11032008.0,HYDROCODONE BITARTRATE/ACETA 7.5MG/3,2008.0,11.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57421.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,12232008.0,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2008.0,12.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57421.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,2.0,12022008.0,ENDOCET TABS - 10MG OXYCODONE.HCL &,2008.0,12.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57421.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,1272009.0,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2009.0,1.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57684.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,2202009.0,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2009.0,2.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57684.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,3132009.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009.0,3.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57684.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,3272009.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009.0,3.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57684.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,7152009.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009.0,7.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57684.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,10262009.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009.0,10.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57684.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,11052009.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009.0,11.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57684.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,1.0,12042009.0,HYDROCODONE BIT 5MG/ACETAMINOPHEN 50,2009.0,12.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57684.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9143.0,OXYCODONE,1.0,12182009.0,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2009.0,12.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,57684.0,Vermilion Parish
PL0184933,LA,70533.0,vermilion,S,9193.0,HYDROCODONE,2.0,10082010.0,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2010.0,10.0,22,vermilion,Louisiana,22113,LA,LA | VERMILION PARISH,LA,2211322,LA,58085.0,Vermilion Parish
