REPORTER_DEA_NO,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,TRANSACTION_CODE,DRUG_CODE,DRUG_NAME,QUANTITY,TRANSACTION_DATE,Product_Name,year
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,2212008,OXYCODONE HYDROCHLORIDE - ER - 80MG/,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,3182008,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,10072008,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,6092009,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,8262009,OXYCODONE.HCL 10MG / APAP 650MG TABL,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,11182009,"OXYCODONE.HCL/APAP TABLETS, 7.5MG/50",2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,2112010,OXYCODONE.HCL/APAP 10MG/325MG TABS,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3102010,OXYCODONE.HCL 10MG / APAP 650MG TABL,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3182010,OXYCODONE HCL 5MG USP TABLETS,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,4142010,HYDROCODONE BIT.7.5MG/ACETAMINOPHEN,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,4272010,OXYCODONE.HCL/APAP 7.5MG/325MG TABS,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,5262010,OXYCODONE.HCL/APAP 10MG/325MG TABS,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,11022010,OXYCODONE.HCL/APAP 10MG/325MG TABS,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,4202011,OXYCODONE.HCL/APAP 10MG/325MG TABS,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,5172011,OXYCODONE HYDROCHLORIDE USP 30MG TAB,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,9202011,OXYCONTIN 40MG OXYCODONE HCL CR TABL,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,2132012,OXYCONTIN 60MG OXYCODONE HCL CR TABL,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5092012,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,6132012,OXYCODONE.HCL/APAP 10MG/325MG TABS,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,8312012,OXYCONTIN 20MG OXYCODONE HCL CR TABL,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,9192012,OXYCODONE.HCL/APAP 10MG/325MG TABS,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,1092007,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,2232007,OXYCODONE AND ACETA 7.5MG / 500MG TA,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3272007,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5222007,OXYCODONE & ASPIRIN 4.5MG OXYCOD.HCL,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5162007,OXYCODONE HCL 30MG IR TABS,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,8302007,OXYCODONE HYDROCHLORIDE EXTENDED REL,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10222007,OXYCODONE.HCL 10MG / APAP 650MG TABL,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3282008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3182009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3022009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10202009,OXYCODONE.HCL/APAP 7.5MG/325MG TABS,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,1252012,OXYCODONE.HCL/APAP 7.5MG/325MG TABS,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,3202012,OXYCONTIN 80MG OXYCODONE HCL CR TABL,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,7032012,OXYCODONE.HCL/APAP 10MG/325MG TABS,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,6222007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,7172007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,1022008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5142008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,5052008,"NORCO HYDROCODO.BIT./ACET.,10MG & 32",2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,7082008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,1132009,OXYCODONE.HCL 10MG / APAP 650MG TABL,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,12152009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,4072010,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5062010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5062010,OXYCODONE.HCL/APAP 10MG/325MG TABS,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,8302010,OXYCODONE HYDROCHLORIDE USP 30MG TAB,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,8302010,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,2082011,OXYCODONE HYDROCHLORIDE TABLETS USP,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,8262011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,8032012,"OXYCODONE HCL 15MG TABLETS, 100 CT",2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,1152007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,2272007,OXYCODONE AND ACETA 7.5MG / 500MG TA,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3062007,"OXYCOD.HCL/APAP;10MG & 650MG/TAB,BOT",2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,4042007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,6202007,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,9062007,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,11292007,OXYCODONE HCL 30MG IR TABS,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,1142008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,2192008,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,4082008,OXYCODONE HYDROCHLORIDE 30MG TABLET,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5122008,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,6252008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,6102008,OXYCONTIN - 10MG OXYCODONE.HCL CONTR,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,3162009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,3042009,ENDOCET TABS - 10MG OXYCODONE.HCL &,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5142009,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,6022009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,15.0,7222009,OXYCODONE HYDROCHLORIDE USP 30MG TAB,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,19.0,3172010,OXYCODONE HYDROCHLORIDE USP 30MG TAB,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,4142010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,7022010,OXYCODONE HYDROCHLORIDE USP 30MG TAB,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,9012010,"OXYCODONE.HCL/APAP TABLETS, 7.5MG/50",2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,12072010,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,2032011,"OXYCODONE.HCL/APAP TABLETS, 7.5MG/50",2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,6.0,2082011,OXYCODONE HYDROCHLORIDE USP 30MG TAB,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3112011,OXYCODONE HYDROCHLORIDE TABLETS USP,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3012011,ENDOCET TABS - 10MG OXYCODONE.HCL &,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,4282011,OXYCONTIN 40MG OXYCODONE HCL CR TABL,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,6162011,"OXYCODONE.HCL/APAP TABLETS, 7.5MG/50",2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,8302011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,8092011,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,10202011,"OXYCODONE.HCL/APAP TABLETS, 7.5MG/50",2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,11282011,OXYCONTIN 10MG OXYCODONE HCL CR TABL,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,12202011,"OXYCODONE HCL 30MG TABLETS, 100 CT",2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,1052012,OXYCODONE HCL 5MG USP TABLETS,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,2152012,"OXYCODONE HCL 15MG TABLETS, 100 CT",2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,4272012,ENDOCET TABS - 10MG OXYCODONE.HCL &,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,6132012,"OXYCODONE HCL 15MG TABLETS, 100 CT",2012
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,6202012,REPREXAIN - HYDROCODONE BIT./IBUPROP,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,7052012,OXYCONTIN 20MG OXYCODONE HCL CR TABL,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,9262012,OXYCODONE HCL/ACETAMINOPHEN TABS. 10,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,12072012,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,12072012,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,12122012,"OXYCODONE HCL 5MG TABLETS, 100CT",2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,1112007,OXYCODONE.HCL 5MG IR TAB,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,4102007,OXYCODONE.HCL 10MG / APAP 650MG TABL,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,8292007,OXYCODONE HYDROCHLORIDE EXTENDED REL,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,8212007,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,9252007,OXYCODONE.HCL 5MG IR TAB,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10182007,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2007
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,4212008,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2008
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,4252008,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,10272008,OXYCODONE.HCL 10MG / APAP 650MG TABL,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,12222008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5122009,OXYCONTIN - 80MG OXYCODONE.HCL CONTR,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9212009,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,2052010,OXYCODONE.HCL/APAP 10MG/325MG TABS,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3252010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3092010,OXYCONTIN - 10MG OXYCODONE.HCL CONTR,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,6162010,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,6042010,OXYCODONE HCL 10MG CR TABLETS,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10222010,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,10202010,XODOL;10MG HYDRO.BIT.;300MG ACET. TA,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,12102010,ENDOCET TABS - 10MG OXYCODONE.HCL &,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,1072011,OXYCONTIN 20MG OXYCODONE HCL CR TABL,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10042011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,6282012,OXYCODONE.HCL/APAP 10MG/325MG TABS,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,11132012,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,1082007,OXYCODONE HCL 30MG IR TABS,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,4302007,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,4042007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5292007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,2042008,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3192008,OXYCODONE HYDROCHLORIDE - ER - 80MG/,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,7102008,OXYCODONE AND ACETA 7.5MG / 500MG TA,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,8262008,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,11062008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,1062009,OXYCODONE.HCL 10MG / APAP 650MG TABL,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,2132009,OXYCODONE AND ACETA 7.5MG / 500MG TA,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,4162009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,5112009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,9222009,REPREXAIN - HYDROCODONE BIT./IBUPROP,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,1122010,OXYCODONE.HCL 10MG / APAP 650MG TABL,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,9152010,OXYCONTIN 40MG OXYCODONE HCL CR TABL,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,10272010,OXYCODONE HCL 5MG USP TABLETS,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,10272010,OXYCODONE HYDROCHLORIDE TABLETS USP,2010
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,1.0,11152010,HYDROCODONE BIT/ACETA 10MG/325MG USP,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,2162011,"OXYCODONE.HCL/APAP TABLETS, 7.5MG/50",2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,7062011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,1172012,"OXYCODONE HCL 30MG TABLETS, 100 CT",2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,1102012,OXYCODONE.HCL/APAP 10MG/325MG TABS,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,1172012,OXYCODONE.HCL/APAP 10MG/325MG TABS,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,5152012,"OXYCODONE HCL 15MG TABLETS, 100 CT",2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,6122012,"OXYCODONE HCL 15MG TABLETS, 100 CT",2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,9252012,"OXYCODONE HCL 30MG TABLETS, 100 CT",2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,9182012,OXYCODONE HCI 5MG TABLETS,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,6.0,7032007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,8302007,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,10022007,OXYCODONE HYDROCHLORIDE EXTENDED-REL,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,11272007,OXYCODONE.HCL 10MG / APAP 650MG TABL,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,6122008,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,6.0,8142008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,10212008,OXYCODONE HYDROCHLORIDE 30MG TABLET,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,11252008,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,2102009,OXYCODONE.HCL 10MG / APAP 650MG TABL,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3102009,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2009
PM0000771,FL,33805,POLK,S,9193,HYDROCODONE,2.0,7102009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10052009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,11092009,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,12172009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,7.0,2022010,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,2172010,OXYCODONE HCI  20 MG TABLETS USP,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,3222010,OXYCODONE.HCL/APAP 10MG/325MG TABS,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,6222010,OXYCODONE.HCL 10MG / APAP 650MG TABL,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,12292010,OXYCODONE HYDROCHLORIDE TABLETS USP,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,12022010,OXYCONTIN 30MG OXYCODONE HCL CR TABL,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,1042011,OXYCODONE HCL 5MG USP TABLETS,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,1262011,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,4222011,"OXYCODONE.HCL/APAP TABLETS, 7.5MG/50",2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,5032011,OXYCODONE.HCL/APAP 10MG/325MG TABS,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,7222011,OXYCONTIN 40MG OXYCODONE HCL CR TABL,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,8252011,OXYCONTIN 40MG OXYCODONE HCL CR TABL,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,11172011,"OXYCODONE HCL 30MG TABLETS, 100 CT",2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,5.0,11292011,OXYCODONE.HCL/APAP 10MG/325MG TABS,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,12062011,ENDOCET TABS - 10MG OXYCODONE.HCL &,2011
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,1272012,PERCOCET (OXYCODONE HCL/ACETA) 5MG/3,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,2212012,"OXYCODONE HCL 30MG TABLETS, 100 CT",2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,6272012,"OXYCODONE HCL 5MG TABLETS, USP",2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,6272012,ENDOCET TABS - 10MG OXYCODONE.HCL &,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,8292012,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10242012,OXYCODONE HYDROCHLORIDE 15MG TABLETS,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,10172012,OXYCODONE HCL 15MG USP TABLETS,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,10052012,OXYCODONE HCL 5MG USP TABLETS,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10122012,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,4.0,11302012,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2012
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,1302007,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,6052007,OXYCONTIN - 10MG OXYCODONE.HCL CONTR,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10162007,OXYCODONE.HCL 10MG / APAP 650MG TABL,2007
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,5232008,OXYCODONE.HCL 10MG / APAP 650MG TABL,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,7242008,OXYCODONE.HCL 10MG / APAP 650MG TABL,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,8122008,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,10212008,OXYCODONE.HCL 10MG / APAP 650MG TABL,2008
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,4102009,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,7272009,OXYCODONE & ASPIRIN 4.5MG OXYCOD.HCL,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,11242009,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,11102009,OXYCODONE HYDROCHLORIDE USP 30MG TAB,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,12222009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,12032009,OXYCONTIN 60MG COTROLLED RELEASE OXY,2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,12082009,"OXYCOD.HCL/APAP;10MG & 650MG/TAB,BOT",2009
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,3.0,2222010,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,1.0,3162010,"OXYCODONE.HCL/APAP TABLETS, 7.5MG/50",2010
PM0000771,FL,33805,POLK,S,9143,OXYCODONE,2.0,4022010,OXYCODONE.HCL 10MG / APAP 650MG TABL,2010
