REPORTER_DEA_NO,REPORTER_STATE,REPORTER_ZIP,REPORTER_COUNTY,TRANSACTION_CODE,DRUG_CODE,DRUG_NAME,QUANTITY,TRANSACTION_DATE,Product_Name,year
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,4052010,HYDROCODONE BIT/ACETA 10MG/500MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,10.0,5052010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,7082010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,9072010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,11222010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,11192010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12132010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12172010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12222010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12152010,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,12232010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,12102010,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,12.0,1262011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3102011,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,3212011,ENDOCET TABS - 10MG OXYCODONE.HCL &,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,5232011,HYDROCODONE BIT/ACETA 5MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,5232011,OXYCODONE HCI 10MG TABLETS USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7282011,"HYDROCOD.BIT.& APAP,10MG/660MG/TAB",2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,7012011,OXYCONTIN 10MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8082011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8222011,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,8032011,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,8262011,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12092011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12082011,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,12052011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1022012,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1052012,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,7112012,OXYCODONE HCI 10MG TABLETS USP,2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,1142009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,2062009,HYDROCODONE BIT/ACETA 10MG/500MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,2022009,HYDROCODONE BIT/ACETA 10MG/325MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,2092009,OXYCONTIN 60MG COTROLLED RELEASE OXY,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,3132009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3262009,HYDROCODONE BIT/ACETA 10MG/500MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3302009,HYDROCODONE BIT/ACETA 5MG/325MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,3192009,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,4292009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,4272009,HYDROCODONE BIT/ACETA 10MG/500MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,7.0,4152009,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,5262009,HYDROCODONE BIT/ACETA 10MG/500MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,6102009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,7272009,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7172009,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,8122009,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9302009,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9082009,HYDROCODO.BIT 10MG&AC USP TAB,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,9182009,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11022009,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1082010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,1112010,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,2042010,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,2052010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3152010,HYDROCODONE BIT/ACETA 10MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,3182010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,4162010,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,12.0,5172010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,6212010,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7062010,HYDROCODONE BIT/ACETA 10MG/500MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7272010,HYDROCODONE BIT/ACETA 10MG/500MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7232010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8122010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,8302010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11092010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,12272010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12282010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1032011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,1112011,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,1312011,OXYCONTIN 40MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,2162011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,2082011,HYDROCODONE BIT/ACETA 10MG/500MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,2042011,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,2082011,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,2142011,OXYCONTIN 20MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3212011,HYDROCODO.BIT 10MG&AC USP TAB,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,4042011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,6092011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,7072011,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,7212011,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8032011,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,8162011,HYDROCODONE BIT/ACETA 10MG/500MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8262011,HYDROCODONE BIT/ACETA 5MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9282011,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9152011,HYDROCODONE BIT/ACETA 5MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,9222011,OXYCONTIN 60MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,10042011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,11292011,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12162011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,12192011,OXYCONTIN 60MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,1042012,"OXYCODONE HCL 15MG TABLETS, 100 CT",2012
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,3122012,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,2112009,OXYCONTIN - 10MG OXYCODONE.HCL CONTR,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,4172009,HYDROCODONE BIT/ACETA 5MG/325MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,4302009,HYDROCODONE BIT/ACETA 5MG/325MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,4132009,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,5292009,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,6082009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,7132009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8202009,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,8312009,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9042009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,9022009,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,9112009,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,10222009,OXYCODONE HCL/ACETAMINOPHEN 7.5MG/32,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11192009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11172009,HYDROCODONE BIT/ACETA 5MG/325MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11022009,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,11272009,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12032009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,12172009,OXYCODONE HYDROCHLORIDE TABLETS USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1212010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1292010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,2122010,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,2232010,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3082010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,3032010,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,5.0,4122010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,4232010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,5122010,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,5252010,OXYCODONE HCL 10MG CR TABLETS,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,8132010,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,10012010,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12292010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,12232010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,3142011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,4252011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,5112011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,6272011,HYDROCODONE BIT/ACETA 5MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,7082011,HYDROCODONE BIT/ACETA 5MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7142011,HYDROCODONE BIT. 10MG/ACETAMINOPHEN,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,7072011,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8252011,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,10182011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11182011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,11092011,HYDROCODO.BIT/APAP 7.5MG/750MG USP T,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12062011,HYDROCODONE BIT/ACETA 5MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12212011,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,3.0,3062009,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,3312009,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,3032009,HYDROCODONE/ACETAMINOPHEN 5MG/500MG,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,4012009,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7312009,HYDROCODONE BIT/ACETA 5MG/325MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7162009,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8252009,HYDROCODONE BIT/ACETA 7.5MG/500MG US,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8312009,HYDROCODONE BIT/ACETA 5MG/325MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,8262009,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,8212009,OXYCONTIN - 10MG OXYCODONE.HCL CONTR,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9292009,HYDROCODONE BIT/ACETA 10MG/500MG USP,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,10072009,"HYDROCODONE.BIT./ACET.,10MG & 325MG/",2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,12212009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,1192010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,2242010,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,3222010,OXYCONTIN (OXYCODONE.HCL) CONTROLLED,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,3242010,OXYCONTIN - 40MG OXYCODONE.HCL CONTR,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,5182010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,5252010,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,5172010,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,5172010,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,6042010,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,6042010,ENDOCET - 10MG OXYCODONE.HCL/325MG A,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7142010,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,8092010,HYDROCODONE BIT/ACETA 5MG/325MG USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,11122010,OXYCODONE HYDROCHLORIDE TABLETS USP,2010
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,12062010,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2010
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,3282011,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,6.0,3282011,OXYCODONE HCL 5MG USP TABLETS,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,2.0,3282011,OXYCONTIN 10MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,4.0,5182011,OXYCODONE HCL/ACETAMINOPHEN 10MG/325,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,5272011,OXYCONTIN 15MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,10.0,6102011,HYDROCODONE BIT/ACETA 10MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7182011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7202011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,10.0,7152011,HYDROCODONE BIT/ACETA 10MG/325MG USP,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,2.0,8152011,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2011
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,9022011,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,1.0,9092011,OXYCONTIN 30MG OXYCODONE HCL CR TABL,2011
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,3072012,"OXYCODONE HCL 15MG TABLETS, 100 CT",2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,3262012,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2012
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,3132009,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,3122009,ENDOCET TABS;7.5MG OXYCODONE.HCL & 5,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,5062009,LORTAB 7.5MG HYDROCODONE.BIT / 500MG,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,6022009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,6192009,HYDROCODONE BIT/ACETAMINOPHEN 5MG/50,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,6042009,HYDROCODONE BIT/ACETA 7.5MG/325MG US,2009
PM0022929,OR,97070,CLACKAMAS,S,9193,HYDROCODONE,1.0,7202009,"LORTAB 10MG/500MG/TAB,HYDROCOD.BIT.&",2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,3.0,10202009,OXYCODONE HCL/ACETAMINOPHEN 5MG/325M,2009
PM0022929,OR,97070,CLACKAMAS,S,9143,OXYCODONE,5.0,10072009,OXYCODONE HYDROCHLORIDE TABLETS 5MG,2009
